BEZIRK12,AUFSCHRIFT,BEZIRK,geometry
1,Mitte,01_MITTE,"POLYGON ((13.39710621019328 52.55826264852114, 13.39714038773136 52.55789704958294, 13.39716569060568 52.55737915708707, 13.3972064145285 52.55654560415175, 13.39724260037157 52.55610892790465, 13.39742283443194 52.55534219129523, 13.39750948791696 52.55497354760037, 13.39753369304435 52.55487920729503, 13.39758355416394 52.55468488655936, 13.39763740471161 52.5544750423386, 13.39784249310519 52.55377232829649, 13.39808772839036 52.55293202489138, 13.39806917737931 52.55251748507059, 13.39798592613359 52.55211605000657, 13.39784141389384 52.5517739445812, 13.39769879890639 52.55145927827794, 13.39743182535362 52.55120174597539, 13.39724361742837 52.55103026223063, 13.39711284232684 52.5509304350021, 13.39689978097853 52.55074824886335, 13.3989205430978 52.55090589534309, 13.39924797747189 52.54911861788818, 13.3992767768078 52.5490085332133, 13.39930345227661 52.54894825470268, 13.39964810467879 52.54816942875896, 13.40030374752564 52.54665291094775, 13.40037078748844 52.54639325417008, 13.40126597089889 52.54465822539194, 13.40242442169192 52.54237786743081, 13.40320616308992 52.54086167063781, 13.40339280756979 52.54048828614048, 13.40354392517562 52.54020150942686, 13.40419681161941 52.54040270778824, 13.40470642689447 52.54018874150489, 13.40517984981954 52.53919614605071, 13.40552065145354 52.53851471218619, 13.40546344899607 52.53850361479964, 13.40548518944389 52.53845930673987, 13.40551511982336 52.53839831999073, 13.40576477349058 52.53788952358401, 13.40579610668024 52.53782568562941, 13.40581590656125 52.53778533891793, 13.40588704265717 52.53779797185377, 13.4067500369598 52.53610239372425, 13.4067842100207 52.53602333050268, 13.40691942187014 52.53571111871421, 13.40748716233327 52.53470197445878, 13.40811515383533 52.53445483514187, 13.40837780416226 52.53435799518719, 13.40823390256444 52.53416344022602, 13.40735352881736 52.53330449495991, 13.40719434469581 52.53313300595929, 13.40644593802531 52.53235499756293, 13.40639072913491 52.53207945665123, 13.40612037174334 52.53115711292109, 13.40606734696931 52.5309751260875, 13.40600042550314 52.53078319195424, 13.40609940082511 52.53057631799694, 13.40592607280047 52.53037941088416, 13.40559233707132 52.52966992824274, 13.40720988030026 52.52939354356191, 13.407434141003 52.52936646020719, 13.40819882866163 52.5292315470876, 13.40841463203606 52.52918602362575, 13.40941371041596 52.52893973952178, 13.4101021353466 52.52881914641652, 13.4113433338475 52.52862433263126, 13.41196972081911 52.52844277438505, 13.41221495965112 52.528372312908, 13.41511917122815 52.52755793646394, 13.41544579582763 52.52746634057449, 13.41614758864679 52.52708456571935, 13.41635676238292 52.52702209427099, 13.4166870638721 52.5268768283081, 13.41670934051742 52.52688646546645, 13.41690658819918 52.52679703015199, 13.41689188493197 52.52678431506492, 13.41785122325681 52.52635847428936, 13.41796529958018 52.52630783833414, 13.41825141873739 52.5261809844939, 13.41949067623718 52.52565810938763, 13.41971679490906 52.5255768146833, 13.41975529003917 52.52554716384849, 13.41998450101377 52.52545371899453, 13.42026661164459 52.52533720783038, 13.42052099126531 52.52525564441088, 13.42114488972014 52.52500761268068, 13.42126946173727 52.52495896930304, 13.42165224160778 52.52480875736322, 13.42219404123202 52.52461216493744, 13.42253936222579 52.52446269187313, 13.42315926246598 52.52422659741399, 13.42348084742686 52.52410600634999, 13.42397219418088 52.52391381248476, 13.42405746453953 52.52389358722168, 13.42549068697732 52.52345263214517, 13.42572436739001 52.52338500207964, 13.42603316209669 52.52332774037701, 13.42651414318013 52.52329375266742, 13.42653187233205 52.522941254976, 13.42617633377534 52.52292894968579, 13.42600404760244 52.522907697639, 13.42595131216769 52.52281029665597, 13.42558591266478 52.52276507560781, 13.4267350392111 52.52228014164753, 13.42761832398131 52.52190737861667, 13.42792341643806 52.52178935656556, 13.42917211819596 52.52123877097377, 13.42920488212816 52.52120891714728, 13.42920881114272 52.52120541331564, 13.42919155940868 52.52113833623063, 13.42852331396458 52.51972857326027, 13.42847557271997 52.51959141613187, 13.42783876887898 52.51960620226828, 13.427585357421 52.51960973991984, 13.42731229272889 52.51964891463773, 13.42694148088338 52.51975133846899, 13.42687684940015 52.51967592464662, 13.42652151520695 52.51923142262767, 13.42625809023201 52.51883601866147, 13.4259334133193 52.51840206835345, 13.42630139059782 52.51829309605812, 13.42619593281349 52.51813848754193, 13.42615539673463 52.51807365792839, 13.42675197682817 52.51797503432587, 13.42604927506609 52.51667060106768, 13.42565957810565 52.51607779052644, 13.42558128111467 52.51593308078319, 13.42502246601307 52.51493321984254, 13.42419080427496 52.5138138616874, 13.42384441102997 52.51337199993859, 13.42333301838396 52.51285511335707, 13.42323258221865 52.51274700956363, 13.42322588147423 52.51274025810527, 13.42278246218706 52.5122352582868, 13.42303393477007 52.51211810142505, 13.42450455267859 52.51138230964324, 13.42601703048862 52.51049327709423, 13.4270523357791 52.50989354224029, 13.42808378234044 52.50928817171156, 13.42816504658128 52.50922770235049, 13.4283746275239 52.50907167770361, 13.42837918440431 52.50907366238668, 13.42866807957289 52.50899227790948, 13.42885813521883 52.50897902580282, 13.42888924556599 52.5089682848656, 13.42890538560209 52.5089706312745, 13.42892262437555 52.50896732512883, 13.42912296053274 52.50890470840163, 13.42913539860748 52.50889732573121, 13.42913830400242 52.50888576328754, 13.4291244243477 52.50886728165692, 13.42914876913919 52.50885767964865, 13.42917242459103 52.50884258145918, 13.42918880649638 52.50882023636328, 13.42920800570888 52.50872634044268, 13.42924202085448 52.50867204620752, 13.42940401966607 52.50857275366644, 13.42905493660819 52.50808455864868, 13.4288049160338 52.50800505858798, 13.42840090807317 52.50745350455318, 13.42824444262259 52.50720341491608, 13.42759029274742 52.50626844276664, 13.42717622317992 52.50567659343513, 13.42669698937992 52.50579737345522, 13.42650153164196 52.50569242907261, 13.42639878323365 52.5056411305081, 13.4262047491873 52.50556082224826, 13.4260224414911 52.50549221437232, 13.42579304886468 52.50541543927461, 13.42547688010027 52.50531335337644, 13.42521205611609 52.50525538968704, 13.42491922684511 52.50520276965141, 13.42476913751698 52.50517465533551, 13.42440862705302 52.50510843737985, 13.42439162013188 52.50510623786305, 13.42404950094665 52.50506199078799, 13.42364472890917 52.50501366796217, 13.42345257761942 52.50500866528403, 13.42323830946399 52.50500308642187, 13.42298349118529 52.50501163493887, 13.42262268528225 52.50501011415666, 13.42235163187459 52.50502672259541, 13.4220967730267 52.50504425573959, 13.42179915496805 52.50507249828382, 13.42151478936732 52.50510076216548, 13.42054335471284 52.505366222722, 13.41944297572802 52.50566690591965, 13.41904776810456 52.50515038146268, 13.4188316888403 52.50506373005665, 13.41855062312465 52.50501650642844, 13.41820592917011 52.50503387325196, 13.4175913658214 52.50419613775752, 13.41731817454916 52.50424171577547, 13.41679219368127 52.50440203451586, 13.41668162959257 52.50443323455973, 13.41491250217537 52.50493435919092, 13.4146041828995 52.50477710236787, 13.414615870443 52.50468101582191, 13.41419810725542 52.50420834010993, 13.4140605835287 52.50405055771921, 13.41181850261069 52.50479254923057, 13.41152238411862 52.50489328209701, 13.41139951154327 52.50505310036311, 13.41000839657801 52.5069225207981, 13.40821514470827 52.5062110812197, 13.4080063463124 52.50617843170798, 13.40785691740834 52.50628141385936, 13.40529781362214 52.50822764876586, 13.40457328883321 52.50791535540029, 13.40450252371875 52.50777866836962, 13.40449844658003 52.50778073185072, 13.40437039275164 52.50784577777422, 13.40390387752016 52.50807242287296, 13.40390236552694 52.50807315743136, 13.4027718430713 52.50853563197525, 13.40207850942212 52.50875269374399, 13.40146018804757 52.50898876470392, 13.40021045695729 52.50942402988598, 13.39925729825171 52.50810873531164, 13.39884160959612 52.50810846095795, 13.39441568248751 52.50785362861146, 13.39407558728447 52.50783049445888, 13.39245750637236 52.50773114794482, 13.39215127672152 52.50770987256945, 13.39052875681741 52.50761588284649, 13.39022699615605 52.50758562479584, 13.38577575293633 52.5073333807141, 13.38544727239793 52.50730879745035, 13.3824545728309 52.50712606305623, 13.37970385927574 52.50697233828854, 13.3796608101387 52.50695470561786, 13.37943471369884 52.50695239411212, 13.37893134240401 52.50693478570548, 13.37784220536544 52.50785770047099, 13.37764106871124 52.50800555662146, 13.37762089137925 52.50792732892523, 13.37690204380978 52.50670017718313, 13.37636774115634 52.50578801675722, 13.37629059184517 52.50565630428684, 13.37623956762781 52.50556453294357, 13.37621439374143 52.50552209789424, 13.37519232436411 52.50377906052439, 13.37497687343144 52.50341157370374, 13.37466960239804 52.50327717102523, 13.3743578627693 52.50342891248292, 13.37416384631799 52.50358336662622, 13.37399984722279 52.50371392321837, 13.37396622506169 52.50375271218931, 13.37377747573902 52.50397046568511, 13.37355814760244 52.50421128585742, 13.37341799801356 52.50399575849144, 13.37324696283238 52.50377522040426, 13.37306705904563 52.50347489100342, 13.37289670674669 52.50322179144506, 13.37135557020041 52.5015703328843, 13.37083678970554 52.49994706051019, 13.37082043082356 52.49989587133186, 13.36951152291677 52.49885508027059, 13.3692804013621 52.49866988705449, 13.36876879443557 52.49875906547844, 13.36796333495309 52.4988585582544, 13.36626633878616 52.49906815688627, 13.36598777227068 52.49911247702941, 13.36471154661015 52.49928579759677, 13.36439469205138 52.49933002956125, 13.36304619365377 52.49952114500497, 13.36280278485806 52.4995821804988, 13.36255952897282 52.49964317697916, 13.36037647368655 52.50025746478805, 13.36001355178771 52.50036898065705, 13.35789229556592 52.5009797672195, 13.35765033737018 52.5010547052601, 13.35550160704138 52.50157192564466, 13.35536879882008 52.50161655447201, 13.35368473816447 52.50199640484349, 13.353016765835 52.50213865573414, 13.35226747392704 52.50233193001949, 13.3522529716761 52.50229594991421, 13.35013935106777 52.50283112844225, 13.34988992035138 52.50291951317377, 13.34958762108693 52.50298440837764, 13.34929982034229 52.50305501171633, 13.34608000101051 52.50384930159873, 13.34565053246621 52.50395157558251, 13.34464458181043 52.50420397198506, 13.34403428810062 52.50434712625672, 13.34308491967877 52.50457209976272, 13.34261025401775 52.50468114061536, 13.34149119902476 52.50496766966003, 13.34143530991233 52.50488490087608, 13.34085639761329 52.50500754408699, 13.34085494997771 52.5050090001499, 13.34077822431318 52.50503308051621, 13.34047438392508 52.50510064336462, 13.34013684516505 52.50514835594328, 13.33988780277018 52.50516662349269, 13.33963012235582 52.50515970879216, 13.33932839009957 52.50513291648945, 13.33906065303091 52.50508913011625, 13.33904641358329 52.50508491979215, 13.33889199131175 52.50543830021331, 13.33865461250534 52.50593018882695, 13.3372021314375 52.50576039373428, 13.33689001738977 52.50574435333961, 13.33663377505862 52.5057419289485, 13.33580265076494 52.50581807296706, 13.33562872727864 52.50583921252365, 13.33544715505781 52.50590346922515, 13.33400541716872 52.50655773613201, 13.33407129674637 52.50661720934991, 13.33377729704387 52.50675577625373, 13.33484769644587 52.50813606731919, 13.33488526470109 52.50824579620556, 13.33488731721329 52.50838060051423, 13.33486451719741 52.50848748637035, 13.33481815072237 52.50859431193177, 13.33473942455444 52.50869476748957, 13.33464163170846 52.50878349511737, 13.33454397782977 52.50885065381181, 13.33439479647856 52.50891498924037, 13.33406745566097 52.50897079632695, 13.33395544826804 52.50898130294006, 13.33389449190922 52.50884545474669, 13.33329641602443 52.50903790534723, 13.33085110956625 52.50981877835607, 13.33004462740704 52.51007638374126, 13.33251838740828 52.5108846112689, 13.33275687948974 52.51097093587869, 13.33289281952969 52.51102762833504, 13.33298454819041 52.51106586030527, 13.33320151320018 52.51116911530891, 13.33340848873326 52.51127962432371, 13.33360332916129 52.5113966631613, 13.33375805587511 52.51149922385596, 13.33383810845276 52.51156367616465, 13.33406481182383 52.51176695525669, 13.33392640871763 52.51180123095374, 13.33381460542191 52.51177668883894, 13.33154735419474 52.51227790497327, 13.33129113526373 52.51228890045994, 13.33099200997897 52.51238964442684, 13.33079558684991 52.51249661438636, 13.33070701971748 52.5125710184866, 13.33063292947491 52.51267530890952, 13.33056343061312 52.51282438605092, 13.33141667324289 52.51287788518827, 13.33143320467111 52.51282850005683, 13.33150125311383 52.51278463402425, 13.33157789138332 52.51277853488264, 13.33163664081372 52.51280384468907, 13.33168641284348 52.51284979866963, 13.33167416531313 52.51291896680821, 13.33189150170819 52.51301836085797, 13.33586967565077 52.51329420272541, 13.33588746899491 52.51334768428027, 13.3359524034658 52.51354221114555, 13.33600906229246 52.51371194489401, 13.33604585104109 52.5138221474842, 13.33613006192776 52.51397930811614, 13.33594563372202 52.51395273975865, 13.33621398315155 52.51446780026066, 13.33609704196685 52.51449992717957, 13.33606699309039 52.5145088222168, 13.33585383579084 52.51457295724715, 13.33537296858375 52.51490068578116, 13.33536320964917 52.51503995416976, 13.3348120934854 52.5155139874615, 13.33439205425536 52.51642235445185, 13.3342322254437 52.51676798617607, 13.33394817084923 52.51672953960726, 13.3336243622784 52.5166882988626, 13.33317814599156 52.51666832258541, 13.33295417759559 52.51667675202663, 13.33261382320915 52.51668669286802, 13.33231016715296 52.51671649406817, 13.33195463074527 52.51679379041246, 13.33155173841055 52.51690332250426, 13.33132884088563 52.51697196310531, 13.33092552917526 52.51714349870999, 13.33074668593513 52.51723202053412, 13.33045987365606 52.51738497292857, 13.33015217972163 52.51757561782115, 13.32999230885424 52.51769024628845, 13.32977021580772 52.51785684125973, 13.32959368632883 52.51803882473854, 13.32943469276451 52.51824152379416, 13.32931984578426 52.51845062369432, 13.32916891307611 52.51876836937689, 13.32912490909677 52.51895787697482, 13.3291226005769 52.51908188671402, 13.32914324755584 52.51929671749458, 13.329188713423 52.51954486280283, 13.329350384801 52.52003773284385, 13.32949198792375 52.52044877770739, 13.3295448351127 52.52069514227882, 13.32956246642031 52.52092075103041, 13.32954922537197 52.52113639616599, 13.32949917153059 52.52134925248429, 13.32941818736934 52.52156113158864, 13.32933304881437 52.52173346224115, 13.32923620174464 52.5218940782067, 13.32913511698382 52.52202772540463, 13.32899845467532 52.52219183530926, 13.32886626101305 52.52234517457033, 13.32886527593052 52.52234563721922, 13.3286519105951 52.52254191253596, 13.32864546966861 52.52253961457094, 13.32862911300655 52.52256205401374, 13.32767401507729 52.52321157975147, 13.32716004072486 52.52356110296274, 13.32691361909195 52.52372867680077, 13.32648927248498 52.52394867188699, 13.32619216510495 52.52408990635928, 13.3258996483313 52.52420598939108, 13.3255850520444 52.52431931955016, 13.32528086770267 52.52441739819336, 13.32506685248692 52.52447257023005, 13.32462262817141 52.52458107440462, 13.32427297193004 52.52464937866213, 13.32392939801235 52.52468983894238, 13.32357422305815 52.52470151063281, 13.32327816459168 52.52469564003174, 13.32326192248203 52.5246953179423, 13.32250782776813 52.52464934974164, 13.3221661850882 52.52462510559072, 13.32213221412676 52.5246213423944, 13.32184229220952 52.52458922533332, 13.32170190604038 52.52457279491098, 13.3215125481978 52.52455063269172, 13.32111093127999 52.52446404498668, 13.32082090705654 52.52438870743389, 13.32053573651132 52.52429352134202, 13.32026626949037 52.5241861534291, 13.32005265011356 52.5240957344711, 13.31977819544064 52.52394494551036, 13.31956412653124 52.52379251786235, 13.31935614360361 52.52361763912641, 13.31917620734863 52.52343204718824, 13.31903905154753 52.52324387190533, 13.3189255103729 52.5230449721647, 13.31886654552678 52.52283543072192, 13.31875934701115 52.52236335557735, 13.31875477682275 52.52234055318157, 13.31871663785449 52.5221502625453, 13.31871907292811 52.52200773825655, 13.31871913924977 52.52200648346451, 13.31873170084776 52.52191540431949, 13.31879220331555 52.52167237241395, 13.3187823606047 52.52160674420166, 13.31875887506521 52.52157325385308, 13.31877989746648 52.52111598043439, 13.31783015268337 52.52040724941919, 13.31783477218651 52.52040501481856, 13.31778331245545 52.52037028128198, 13.31678219729053 52.52090236942746, 13.31669464834787 52.52093756607865, 13.31670271310964 52.52096529849728, 13.31540453828614 52.52448579183351, 13.31511755803032 52.52530861212685, 13.31498799666143 52.5256557986846, 13.31488928092395 52.52592805703154, 13.31479676326842 52.52617509352552, 13.31343714711446 52.53001419680847, 13.31337711950195 52.53023584049684, 13.31397179636291 52.53037224489606, 13.31462338490809 52.53054111305314, 13.31673386144537 52.53091330921279, 13.31660534233321 52.53116729137434, 13.31671424887789 52.53118734655391, 13.31697715555478 52.53131025290234, 13.31729376797467 52.531550122408, 13.31704273171461 52.53204372841022, 13.31750749695155 52.5323819414762, 13.31716595949387 52.53233252079798, 13.31703706757857 52.53235381378074, 13.31702137533906 52.53235640613235, 13.31401208387093 52.53196207671644, 13.31371025028694 52.53192533163922, 13.313600806644 52.53198075871779, 13.31331372271147 52.53194315620314, 13.31302220780801 52.53190643804835, 13.31299461333743 52.5319841065668, 13.31295271323109 52.53210825042054, 13.31291694393927 52.53220271649074, 13.31275221749326 52.53236493700523, 13.31255571856244 52.5326421009057, 13.31234522294591 52.53318774976628, 13.31179898029379 52.53460366002122, 13.31141311947738 52.53561630964654, 13.32570981501938 52.53764553904745, 13.32614149363526 52.53764866211154, 13.32665906594334 52.53773991423646, 13.3268520375117 52.53776616875789, 13.32683633463711 52.53780380332334, 13.32847201896052 52.5380481073402, 13.32878053306954 52.53811010459498, 13.32914276059671 52.53822403819932, 13.32858827708633 52.53861109172843, 13.32848926403758 52.53868773460216, 13.32820750010185 52.53890583724112, 13.32807563838424 52.53900790535311, 13.32719267191528 52.53967697078467, 13.32717915735784 52.53971378330121, 13.32719917514968 52.5402377509655, 13.32725693373401 52.54084718641208, 13.32732130446205 52.54135149569002, 13.32732802107494 52.54144764141075, 13.32732802302564 52.5414476693342, 13.32662886433332 52.54173886077434, 13.32625326458631 52.54191763989603, 13.32587123582843 52.5421736868493, 13.32550818698234 52.54245584099841, 13.32511131193514 52.5427262271131, 13.32395306408272 52.5436686625219, 13.32362606889083 52.54393472038388, 13.3231393821857 52.54434286133237, 13.32282694661789 52.54460486824232, 13.32233672717536 52.54493970609245, 13.32033352340579 52.54641822370396, 13.31954413454399 52.54715847001358, 13.31911143200708 52.54748176060007, 13.31861691775078 52.54778961430827, 13.31793711969732 52.54823887953214, 13.31542945819996 52.54831030505044, 13.31512565113988 52.54831724872061, 13.31472902200307 52.54832635947907, 13.31294825042272 52.54836730727138, 13.31038897248835 52.54848203062411, 13.30657216290142 52.54865301134011, 13.30508262269374 52.54871816345164, 13.30441422753795 52.54873873208611, 13.30153171539228 52.54880758961436, 13.30286682202841 52.5504381736709, 13.3035656207623 52.5512398859613, 13.30429002575382 52.55201149710888, 13.30440457677684 52.55213351001326, 13.30519721535077 52.55297775967536, 13.30532839887257 52.55311748131493, 13.30571690071789 52.55352888810324, 13.3058744183177 52.55369568992862, 13.30687901472047 52.55475699748181, 13.30709960976385 52.55499066812449, 13.30718275071372 52.55507997611868, 13.30715765093196 52.55508887698631, 13.30742070184988 52.55536455684418, 13.30967154076041 52.55772329914431, 13.30976058788088 52.55774739672543, 13.31170493597503 52.55827309303342, 13.31268920518475 52.55853364720608, 13.3138166040593 52.55880847351104, 13.31475472649222 52.55903420948715, 13.31559535203398 52.55923641582427, 13.31705546885675 52.55958713121608, 13.31767366838022 52.55972171049441, 13.31816451644715 52.55981610856848, 13.31898287455799 52.55994700546498, 13.32150322003919 52.56027313226985, 13.32162630581126 52.56029129658575, 13.32318255410171 52.56049310610031, 13.32353187385386 52.56053676758646, 13.32378416377786 52.56056167667027, 13.3239059019536 52.56057061499551, 13.3241140231701 52.56063064668578, 13.32421508887593 52.56064375555832, 13.32449643007461 52.56068841858832, 13.3247252621852 52.5607504693256, 13.32498279746771 52.56082571208731, 13.32518583575889 52.56089362810911, 13.32542562790979 52.56097781347271, 13.32561669966008 52.56106906419458, 13.32580771689477 52.56116840147424, 13.32598974783129 52.56128478917594, 13.32613346919675 52.56140197892744, 13.32626099701607 52.56151193776243, 13.32641318036345 52.56167928683373, 13.32675494629306 52.56238848172066, 13.33093414999832 52.56215545402429, 13.33179120202544 52.56167141832691, 13.33224556898025 52.5618639622821, 13.33629111737434 52.56402722650916, 13.33662573122064 52.56420613787081, 13.33707268634686 52.56444511213191, 13.33934533285534 52.56397346183854, 13.33955198501312 52.56394340878358, 13.34266618889536 52.56330927812877, 13.34306788781657 52.56321767928709, 13.34688315816387 52.56247098667175, 13.34867733398377 52.56207620772292, 13.34908512864283 52.56194955532909, 13.34992713950354 52.56194882961839, 13.35318736960213 52.56197257761708, 13.35357072001724 52.56198065131701, 13.35380897543807 52.56197585016672, 13.35380815093132 52.56197760344929, 13.35395853336005 52.561982443479, 13.35434804384829 52.5619482921476, 13.3556092988704 52.56196953270543, 13.3560729900739 52.56197733825913, 13.35646831646485 52.56198459885671, 13.35711569424203 52.56198158057545, 13.35974567586834 52.56185992803035, 13.35985809517952 52.56180267058595, 13.3601056181101 52.56062059860713, 13.36010299168954 52.56046171995575, 13.36034512781233 52.56051689359042, 13.36100460924182 52.56062063115505, 13.36457023030312 52.56118143743687, 13.3647387459577 52.56017067769969, 13.36486841687508 52.5593928770989, 13.36511252915125 52.55812420802003, 13.36560721262235 52.5581408866358, 13.36661814370379 52.55823656952307, 13.3666241016861 52.55823957080187, 13.36907477043995 52.55947489040352, 13.36919542813397 52.55951828811985, 13.36954234758199 52.55970146819691, 13.36994506088342 52.55992610642395, 13.3708925533348 52.56054373354031, 13.3713333393089 52.5605626575863, 13.37686672625479 52.56068049710824, 13.37714250367148 52.56067478779115, 13.3772100710484 52.560913281546, 13.37720749523709 52.56091486456051, 13.37791243031019 52.56350806178449, 13.37794393841464 52.56367347994084, 13.37817486272183 52.56456273308687, 13.37820632543034 52.56473623941111, 13.37854761729786 52.56593126179726, 13.37859661131287 52.56613445982829, 13.38106818059816 52.56641998832264, 13.38123755090999 52.5664607808853, 13.38424532688333 52.56766667326156, 13.38464567996716 52.56771885623341, 13.38464473692407 52.56771421843997, 13.38786506460208 52.56729120019684, 13.38820464680669 52.56749318190854, 13.38842647763937 52.56765269079301, 13.38866042745116 52.56766277505444, 13.38900474439491 52.56743710528712, 13.38906053127277 52.56740054492366, 13.38903899701202 52.56729176399874, 13.38903899670292 52.56729173910619, 13.38880376160789 52.56715649414045, 13.38896348642367 52.56705426142334, 13.38894850992804 52.56697963000427, 13.3905102465307 52.56609523035576, 13.39065036324754 52.5660152146701, 13.39071046643239 52.56584274112564, 13.3906497326362 52.56580143047076, 13.39095879155612 52.56563377209257, 13.39101050185502 52.56567154206683, 13.39125510340589 52.56565580404609, 13.39321259682213 52.56455655839383, 13.39339159492607 52.56441484392478, 13.39334460192585 52.56438403900073, 13.39339017045053 52.56434551844335, 13.3937265277222 52.56410514198527, 13.39377636757595 52.56405754990992, 13.39448555019648 52.56335298698102, 13.39519024673321 52.5625926750329, 13.39571352568374 52.5620280785087, 13.39583231421735 52.56187194541153, 13.39595124800405 52.56168795337213, 13.3960406373078 52.56151378755161, 13.39614477638463 52.56133875302768, 13.3962503352665 52.56117360722441, 13.39633834871836 52.56098056810299, 13.39653173927842 52.56037435349661, 13.39666300252662 52.55980486134432, 13.39670810542276 52.55963959988554, 13.39694259145874 52.55878543300056, 13.39700072974489 52.55838205366783, 13.39710273367743 52.55829778437159, 13.39710619750101 52.55826278428989, 13.39710621019328 52.55826264852114))"
