BZR,BEZIRK,BZR_NAME,PRG_NAME,geometry
090517,Treptow-Kpenick,Friedrichshagen,Treptow - Kpenick 5,"POLYGON ((13.59594239292053 52.45358741437081, 13.59739057380865 52.45378424548996, 13.59746481486868 52.45384014494193, 13.59746788320339 52.45407130825404, 13.59747587714468 52.4551277938874, 13.59748825020079 52.45594742043509, 13.59731734641978 52.45600887340762, 13.59672163990096 52.45670559910408, 13.59721366344972 52.45693384562877, 13.59711443731815 52.45787080361654, 13.59704999022132 52.45847933375991, 13.59703314386527 52.45863857340645, 13.59701393803907 52.45882011314136, 13.5969944182339 52.45900461916624, 13.59853140273673 52.45895790098908, 13.6035349039004 52.45881957769062, 13.60334101468156 52.45809964685448, 13.60393650064321 52.45829261351768, 13.6056543577762 52.45831916665021, 13.60621282381699 52.45837668617019, 13.60701755509658 52.45837804223206, 13.6059991550213 52.45880666553532, 13.60586655391035 52.45897898895285, 13.60591067761589 52.45907516206807, 13.60641072998374 52.45934936345586, 13.60702549254454 52.45982220361653, 13.60716808774775 52.46006479743109, 13.60770492381043 52.46034708789036, 13.60817285666352 52.46030312165826, 13.60847135838195 52.4606258155309, 13.60876404320572 52.46064113763327, 13.60896568788132 52.46043930437816, 13.6092186717686 52.46035456267596, 13.60927430273583 52.46032514428502, 13.60932322416672 52.46030778496092, 13.61090627480294 52.46042573539336, 13.61100920223629 52.46069716906607, 13.61157100439055 52.46116629381259, 13.61185201985591 52.46125440501197, 13.61208299303175 52.4611187225773, 13.61252288017427 52.46113045785998, 13.61289208438741 52.46132732464324, 13.61330701609753 52.46120604023817, 13.61370269619355 52.4613435903299, 13.61394832735842 52.46169772071646, 13.61439424158108 52.46144162426288, 13.61462516222083 52.46147310305708, 13.61477665751069 52.46173644944314, 13.61500175321249 52.46177511688117, 13.61546374499264 52.4617419061645, 13.61576383781926 52.46177428772452, 13.61561076206197 52.4619818837475, 13.61571521003259 52.46212560201986, 13.61608154356886 52.46224247044038, 13.61643752501825 52.46252740177292, 13.61680824077532 52.4626074198405, 13.61700401364628 52.46247082629222, 13.61689074746167 52.46212210523809, 13.61810007697625 52.46245203266692, 13.61836483757638 52.46261831787316, 13.61844135506348 52.46292030046198, 13.61860165946517 52.46294457689681, 13.61884292174939 52.46288797132196, 13.61914755152328 52.46270644380171, 13.61927848946529 52.46272173014282, 13.61932701320922 52.46282778460596, 13.61951092899232 52.46317641740894, 13.62037456332544 52.46351349144626, 13.61994331579183 52.46397362568446, 13.61982861784999 52.46407338000081, 13.61978141295796 52.46482823124998, 13.61998293858433 52.46517246031026, 13.62021963787917 52.4656819694894, 13.62029764573733 52.46587340549454, 13.62055657884006 52.46626167472074, 13.62134964228305 52.4666417878104, 13.62138696835845 52.46663859047133, 13.6227565607741 52.46645118960421, 13.62290387875395 52.46652284383367, 13.62295025638219 52.4665495055564, 13.62306006811752 52.4666059032071, 13.62337584822399 52.46671197916996, 13.62302250964968 52.46708104621165, 13.62298294311807 52.46715935939284, 13.62305658933063 52.46736347908463, 13.62305385595439 52.46742429764751, 13.6229511630966 52.46753477203232, 13.62268385346075 52.46778459700275, 13.62269178012206 52.46782090621186, 13.6227141596381 52.46783359921989, 13.62282339610989 52.46786256723284, 13.62287454999027 52.46788534986537, 13.62290971925173 52.46789023263873, 13.622939559077 52.46790325128671, 13.62294115548089 52.46792896127329, 13.62261289157998 52.46806036127673, 13.62264509149256 52.46814213865313, 13.62268372662482 52.46820104709015, 13.62279020936436 52.46832113764138, 13.62287048911755 52.46848529922097, 13.62290475976773 52.46878186321096, 13.62520981070614 52.46874551428352, 13.62512417549112 52.46890874997636, 13.62470906646698 52.4690565147002, 13.62482051075871 52.47024466490188, 13.62497183422682 52.47117481960915, 13.6253412047262 52.47369846432436, 13.62818069515556 52.47354404718651, 13.62944126278578 52.47410190315949, 13.63027144726039 52.4745833276018, 13.63104085489847 52.47502700639257, 13.63214286389864 52.47526439785892, 13.63355325373155 52.47557278320018, 13.63469977918626 52.47581296271585, 13.63614982882994 52.47614562026609, 13.63964986046912 52.4775527588733, 13.64095274755607 52.47805248780796, 13.64256713889611 52.47870549901495, 13.64321540061614 52.47922277660535, 13.64355865653177 52.47917317631462, 13.64481188265691 52.47897898028381, 13.64577682161869 52.47887215825101, 13.64745506697656 52.47881577934904, 13.64787081726999 52.47877175511665, 13.64830565963418 52.47873087757306, 13.64976072635614 52.4782849140683, 13.6510539932697 52.47785356020339, 13.6523269036199 52.4774623575873, 13.65358934779393 52.47713099216648, 13.65546430505548 52.47664550316091, 13.65605646809028 52.47639026482921, 13.65681467011732 52.47597063484497, 13.65836356543079 52.47500178299346, 13.65860423605261 52.47492767796044, 13.66150503172742 52.47404835065187, 13.6626518639863 52.47375823565243, 13.66381030663342 52.47366016714965, 13.66433154824506 52.47369462795276, 13.66462738817943 52.47377454111771, 13.66572393680586 52.47395115759375, 13.66723917907344 52.4742854616308, 13.66735733894935 52.47385383147335, 13.66755896609597 52.47373849115871, 13.66894654912619 52.47344270505513, 13.66946452918936 52.47328379805856, 13.6685799355693 52.47009924416975, 13.66856754690896 52.47006220043265, 13.66764186260717 52.46655248476699, 13.66670707321214 52.46323236783333, 13.66592500334659 52.46036950598921, 13.66546568151644 52.45873716671428, 13.66492728611239 52.45658943627986, 13.66422905712969 52.45425488412773, 13.66415983183751 52.45401410819115, 13.66296284138016 52.44948770237326, 13.66349150682223 52.4493435734043, 13.66291127386149 52.44936271933005, 13.66286473480583 52.44921458390546, 13.66251537067892 52.44790209838459, 13.66242720495948 52.44757308721333, 13.66230779670287 52.44731239631446, 13.65670337338417 52.43745146171926, 13.64567813221009 52.43983371413973, 13.62546563820516 52.44426280031345, 13.62483263342532 52.44437665122064, 13.62285484126904 52.44408789606376, 13.6228242029808 52.44397466479522, 13.62267017241975 52.44389146962759, 13.6224754014584 52.44388390444801, 13.62216866286834 52.44393840739752, 13.62202478051357 52.44398794452925, 13.62191241023236 52.44398248571827, 13.62138306767844 52.44407067503746, 13.62111177054155 52.4441056304744, 13.62077065797324 52.44404689351035, 13.62067299666104 52.44399791183913, 13.62034785214718 52.44379149836991, 13.62009062128578 52.44367305854973, 13.6196759246473 52.44351949826296, 13.61905873228338 52.44331947213983, 13.61890671032352 52.44326030310063, 13.61862179985057 52.44320601306976, 13.61845316617109 52.44318464935882, 13.61839309651451 52.44315845752629, 13.61830523478543 52.44318268844813, 13.61797552707075 52.44315253207702, 13.61768906342844 52.44315318408957, 13.61729450701073 52.44323876983873, 13.61698804684617 52.44334131900349, 13.61625099848027 52.44376872227618, 13.6153337926423 52.44413244253725, 13.6151885301452 52.44426552978982, 13.61513670693349 52.44436750632971, 13.61501888519711 52.44439294514807, 13.61484173992556 52.44451580037041, 13.61448081446779 52.44459443387741, 13.61440408709464 52.44460032996653, 13.61427324512269 52.44463838219524, 13.61421891824321 52.44463392921952, 13.61414251585377 52.44469590167076, 13.61397040714196 52.44472260836891, 13.61388459220617 52.44477659127575, 13.61367689432166 52.4448010843162, 13.61336277827795 52.44487846898244, 13.61331612230864 52.444903751767, 13.6131514442995 52.44492013314172, 13.61274005052025 52.44501146318541, 13.61258302458684 52.44505758875657, 13.61248783668038 52.44510930531556, 13.61237939642341 52.44513700684023, 13.61231786114095 52.44518177893604, 13.6122561731731 52.44519908866003, 13.61220026126944 52.44524155329221, 13.61211979316683 52.44525203070885, 13.61192765480583 52.44536919284319, 13.61173748372183 52.44551610996362, 13.6116664176009 52.44553000212927, 13.61166101801955 52.44557007268847, 13.6115432229911 52.44559665769932, 13.61142001045549 52.44566216348105, 13.61140523355602 52.4456976780661, 13.61133215711001 52.44568868194496, 13.61126850601379 52.44568996810276, 13.61114337188368 52.44574517470046, 13.61085743162758 52.44584079733889, 13.61071552376654 52.44590863648543, 13.61062755219412 52.44591226439054, 13.6101462640079 52.44623034346615, 13.61000625468113 52.4463038973971, 13.60919133601509 52.44656090535872, 13.60896908318294 52.44666095595166, 13.60872666235577 52.44683544771325, 13.6073646855674 52.44737517624198, 13.60702715536542 52.44743650104598, 13.60633135790995 52.44756291472402, 13.60574382470355 52.44766965501309, 13.60489736921956 52.44782343070515, 13.60414744761782 52.44799556284641, 13.60329017876008 52.44839339657127, 13.60193670845529 52.44888168193407, 13.60179425219922 52.44893840444148, 13.6017072482065 52.44895413491318, 13.60149202390809 52.44897632974456, 13.59862218241107 52.44905588694279, 13.59723138501005 52.44933954214512, 13.59645761983337 52.44949734403961, 13.59608323342332 52.44951986554877, 13.59494902883776 52.44934417800835, 13.59480049070182 52.45035490750352, 13.59478440851949 52.45049680246438, 13.59453421885298 52.45049855597345, 13.59452263224926 52.45029375983522, 13.59440611866187 52.4504617129921, 13.59433243101524 52.45062606110865, 13.59429353062532 52.45076933841315, 13.59434975577088 52.45101243235144, 13.59425776205499 52.45131819333603, 13.594273332047 52.45142689043539, 13.59444784650953 52.45184083578864, 13.5944986886265 52.45189108341496, 13.59463026710317 52.45198466246255, 13.594925262516 52.45216488687265, 13.59503437097432 52.45225622154471, 13.59513056586688 52.4523830559253, 13.59515912879474 52.45246998313246, 13.59515976637752 52.45258786017803, 13.5951360048436 52.45269663658908, 13.59501347804649 52.45289602494843, 13.5950969963945 52.45287873009761, 13.59547202796168 52.4529649397915, 13.59585260339748 52.45314253335764, 13.59594239292053 52.45358741437081))"
